MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		JNK cascade	happens in macrophage		IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		JNK cascade	happens in macrophage		IMP	MGI:2660793 	J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		JNK cascade	happens in macrophage		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IDA		J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of JNK cascade	positively regulates JNK cascade		IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of JNK cascade	positively regulates JNK cascade		IMP	MGI:2660793 	J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of JNK cascade	positively regulates JNK cascade		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IMP	MGI:2660793 	J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		stress-activated MAPK cascade	happens in macrophage		IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		stress-activated MAPK cascade	happens in macrophage		IMP	MGI:2660793 	J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		stress-activated MAPK cascade	happens in macrophage		IMP	MGI:2660793 	J:75400 	
MGI:108054	Rit2	Ras-like without CAAX 2	18	NOT	MAPK cascade			IDA		J:233584 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of MAPK cascade			ISO	RGD:1307654 	J:155856 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of MAPK cascade			ISS	Q5BJQ5 	J:342587 	
MGI:108054	Rit2	Ras-like without CAAX 2	18	NOT	regulation of ERK1 and ERK2 cascade			IMP		J:76551 	
MGI:1346341	Rnf13	ring finger protein 13	3		positive regulation of JNK cascade			ISO	O43567 	J:164563 	
MGI:1346341	Rnf13	ring finger protein 13	3		positive regulation of JNK cascade			ISS	O43567 	J:342587 	
MGI:1914838	Rnf41	ring finger protein 41	10		regulation of MAPK cascade			ISO	Q9H4P4 	J:73065 	
MGI:2677438	Rnf149	ring finger protein 149	1		negative regulation of MAPK cascade			IDA		J:192986 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		positive regulation of MAP kinase activity			ISO	Q9Y6N7 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		positive regulation of MAPK cascade			IEA	ENSP00000382697 Q13464 	J:342605 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		positive regulation of MAPK cascade			ISO	Q13464 	J:164563 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		positive regulation of MAPK cascade			IMP		J:261839 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		JNK cascade			IDA		J:89972 	
MGI:97999	Ros1	Ros1 proto-oncogene	10		regulation of ERK1 and ERK2 cascade			IDA		J:67582 	
MGI:1350917	Rps3	ribosomal protein S3	7		positive regulation of JUN kinase activity			ISO	P23396 	J:164563 	
MGI:1914321	Rps6ka6	ribosomal protein S6 kinase polypeptide 6	X		negative regulation of ERK1 and ERK2 cascade			IDA		J:89932 	
MGI:98179	Rras	related RAS viral (r-ras) oncogene	7		regulation of ERK1 and ERK2 cascade			IEA	ENSP00000246792 P10301 	J:342605 	
MGI:98179	Rras	related RAS viral (r-ras) oncogene	7		regulation of ERK1 and ERK2 cascade			ISO	P10301 	J:164563 	
MGI:101766	Ryk	receptor-like tyrosine kinase	9		positive regulation of MAPK cascade			ISO	P34925 	J:164563 	
MGI:101766	Ryk	receptor-like tyrosine kinase	9		positive regulation of MAPK cascade			ISS	P34925 	J:342587 	
MGI:5141963	S2bpcox16	synaptojanin 2 binding protein Cox16 readthrough	12		negative regulation of ERK1 and ERK2 cascade			ISO	P57105 	J:164563 	
MGI:1917347	Sash1	SAM and SH3 domain containing 1	10		positive regulation of JUN kinase activity			ISO	O94885 	J:205449 	
MGI:1917347	Sash1	SAM and SH3 domain containing 1	10		positive regulation of p38MAPK cascade			ISO	O94885 	J:205449 	
MGI:2685925	Sbk2	SH3-binding domain kinase family, member 2	7		MAPK cascade			IBA	MGI:1346345 MGI:1346866 MGI:1346867 MGI:1346868 MGI:1346869 MGI:1346870 MGI:1346871 O14733 P36507 P46734 P52564 PTN000684494 RGD:1560043 RGD:61890 S000002318 S000003664 S000005757 S000006061 SPAC1D4.13 SPBC409.07c SPBC543.07 	J:161428 	
MGI:2384298	Sbno1	strawberry notch 1	5		negative regulation of MAPK cascade			IDA		J:359787 	
MGI:103033	Scg2	secretogranin II	1		MAPK cascade			ISO	P13521 	J:164563 	
MGI:103033	Scg2	secretogranin II	1		MAPK cascade			ISS	P13521 	J:114140 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of ERK1 and ERK2 cascade			IMP		J:178776 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of ERK1 and ERK2 cascade			ISO	Q6UWF3 	J:164563 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of stress-activated MAPK cascade			IMP		J:235794 	
MGI:109252	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	1		positive regulation of stress-activated MAPK cascade			ISO	Q9C0C4 	J:164563 	
MGI:109252	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	1		positive regulation of stress-activated MAPK cascade			ISS	Q9C0C4 	J:342587 	
MGI:1203727	Sema6a	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	18		negative regulation of ERK1 and ERK2 cascade			ISO	Q9H2E6 	J:164563 	
MGI:1306826	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	9		positive regulation of ERK1 and ERK2 cascade			IDA		J:121431 	
MGI:1306826	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	9		positive regulation of ERK1 and ERK2 cascade			ISO	O75326 	J:164563 	
MGI:1306826	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	9		positive regulation of ERK1 and ERK2 cascade			ISS	O75326 	J:342587 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000402286 P08697 	J:342605 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of ERK1 and ERK2 cascade			ISO	P08697 	J:164563 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of JNK cascade			IEA	ENSP00000402286 P08697 	J:342605 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of JNK cascade			ISO	P08697 	J:164563 	
MGI:892014	Sfrp1	secreted frizzled-related protein 1	8		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:108078 	J:147041 	
MGI:892014	Sfrp1	secreted frizzled-related protein 1	8		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:1860298 	J:147041 	
MGI:108078	Sfrp2	secreted frizzled-related protein 2	3		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:1860298 	J:147041 	
MGI:108078	Sfrp2	secreted frizzled-related protein 2	3		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:892014 	J:147041 	
MGI:892010	Sfrp4	secreted frizzled-related protein 4	13		negative regulation of JNK cascade			ISO	RGD:621075 	J:155856 	
MGI:1860298	Sfrp5	secreted frizzled-related sequence protein 5	19		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:108078 	J:147041 	
MGI:1860298	Sfrp5	secreted frizzled-related sequence protein 5	19		negative regulation of JUN kinase activity	negatively regulates JUN kinase activity		IGI	MGI:892014 	J:147041 	
MGI:893598	Sh2b3	SH2B adaptor protein 3	5		negative regulation of MAPK cascade	is a part of thrombopoietin-mediated signaling pathway		IMP		J:93918 	
MGI:1913066	Sh3rf1	SH3 domain containing ring finger 1	8		MAPK cascade			IEA	GO:0005078 	J:346132 	
MGI:1913066	Sh3rf1	SH3 domain containing ring finger 1	8		positive regulation of JNK cascade			IBA	MGI:1913066 PTN000070286 Q8TEC5 Q8TEJ3 	J:161428 	
MGI:1913066	Sh3rf1	SH3 domain containing ring finger 1	8		positive regulation of JNK cascade			IMP		J:205863 	
MGI:1913066	Sh3rf1	SH3 domain containing ring finger 1	8		positive regulation of JNK cascade			IMP		J:261832 	
MGI:2444628	Sh3rf2	SH3 domain containing ring finger 2	18		negative regulation of JNK cascade			ISO	RGD:1308415 	J:155856 	
MGI:2444628	Sh3rf2	SH3 domain containing ring finger 2	18		negative regulation of JNK cascade			ISS	Q498M5 	J:342587 	
MGI:2444628	Sh3rf2	SH3 domain containing ring finger 2	18		positive regulation of JNK cascade			IBA	MGI:1913066 PTN000070286 Q8TEC5 Q8TEJ3 	J:161428 	
MGI:2444628	Sh3rf2	SH3 domain containing ring finger 2	18		positive regulation of JNK cascade			ISO	Q8TEC5 	J:164563 	
MGI:2444628	Sh3rf2	SH3 domain containing ring finger 2	18		positive regulation of JNK cascade			ISS	Q8TEC5 	J:342587 	
MGI:2444637	Sh3rf3	SH3 domain containing ring finger 3	10		positive regulation of JNK cascade			IBA	MGI:1913066 PTN000070286 Q8TEC5 Q8TEJ3 	J:161428 	
MGI:2444637	Sh3rf3	SH3 domain containing ring finger 3	10		positive regulation of JNK cascade			ISO	Q8TEJ3 	J:164563 	
MGI:2444637	Sh3rf3	SH3 domain containing ring finger 3	10		positive regulation of JNK cascade			ISS	Q8TEJ3 	J:342587 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		MAPK cascade			IGI	MGI:95805 	J:94527 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		MAPK cascade			IGI	MGI:97902 	J:94527 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000401303 P29353 	J:342605 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of ERK1 and ERK2 cascade			ISO	P29353 	J:164563 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of MAPK cascade			IMP	MGI:2384189 	J:62182 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of MAPK cascade			ISO	RGD:620446 	J:155856 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of MAPK cascade			ISO	P29353 	J:164563 	
MGI:98296	Shc1	src homology 2 domain-containing transforming protein C1	3		positive regulation of MAPK cascade			ISS	P29353 	J:342587 	
MGI:1927197	Shoc2	Shoc2, leucine rich repeat scaffold protein	19		regulation of MAPK cascade			IEA	ENSP00000358464 Q9UQ13 	J:342605 	
MGI:108563	Sirpa	signal-regulatory protein alpha	2		negative regulation of ERK1 and ERK2 cascade	happens in macrophage,is a part of cellular response to lipopolysaccharide		IMP		J:126125 	
MGI:108563	Sirpa	signal-regulatory protein alpha	2		negative regulation of JNK cascade	happens in macrophage,is a part of cellular response to lipopolysaccharide		IMP		J:126125 	
MGI:1927665	Sirt3	sirtuin 3	7		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:1308374 	J:155856 	
MGI:104295	Sla	src-like adaptor	15		regulation of MAPK cascade			IBA	MGI:95805 PTN005273574 	J:161428 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000306190 Q13291 	J:342605 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		positive regulation of ERK1 and ERK2 cascade			ISO	Q13291 	J:164563 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		positive regulation of JNK cascade			IEA	ENSP00000306190 Q13291 	J:342605 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		positive regulation of JNK cascade			ISO	Q13291 	J:164563 	
MGI:2685058	Slc30a10	solute carrier family 30, member 10	1		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000355893 Q6XR72 	J:342605 	
MGI:2685058	Slc30a10	solute carrier family 30, member 10	1		positive regulation of ERK1 and ERK2 cascade			ISO	Q6XR72 	J:164563 	
MGI:109452	Smad1	SMAD family member 1	8		MAPK cascade			IMP	MGI:3045219 	J:90769 	
MGI:109452	Smad1	SMAD family member 1	8		MAPK cascade			ISO	RGD:3030 	J:155856 	
MGI:1201674	Smad3	SMAD family member 3	9		JNK cascade	is a part of cellular response to virus		IMP		J:141299 	
MGI:1201674	Smad3	SMAD family member 3	9		MAPK cascade	is a part of cellular response to virus		IMP		J:141299 	
MGI:894293	Smad4	SMAD family member 4	18		ERK1 and ERK2 cascade			IEA	ENSRNOP00000074882 O70437 	J:342605 	
MGI:894293	Smad4	SMAD family member 4	18		ERK1 and ERK2 cascade			ISO	RGD:3033 	J:155856 	
MGI:894293	Smad4	SMAD family member 4	18		negative regulation of ERK1 and ERK2 cascade			IMP		J:114629 	
MGI:98325	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	7		negative regulation of MAP kinase activity			ISO	P17405 	J:164563 	
MGI:98325	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	7		negative regulation of MAPK cascade			IEA	ENSP00000340409 P17405 	J:342605 	
MGI:98351	Sod1	superoxide dismutase 1, soluble	16		positive regulation of MAPK cascade			IDA		J:79147 	
MGI:700013	Sorbs3	sorbin and SH3 domain containing 3	14		MAPK cascade	happens in gonad		IMP	MGI:3611214 	J:102860 	
MGI:700013	Sorbs3	sorbin and SH3 domain containing 3	14		positive regulation of MAPK cascade		PR:Q8K0M3	IDA		J:102860 	
MGI:700013	Sorbs3	sorbin and SH3 domain containing 3	14		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:3611214 	J:102860 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		positive regulation of MAPK cascade		PR:Q60I23	IEA	ENSP00000323588 P48431 	J:342605 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		positive regulation of MAPK cascade			ISO	P48431 	J:164563 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		ERK1 and ERK2 cascade			IDA		J:175306 	
MGI:1918084	Spag9	sperm associated antigen 9	11		JNK cascade		PR:Q58A65-2	IDA		J:165016 	
MGI:1918084	Spag9	sperm associated antigen 9	11		MAPK cascade			IEA	GO:0005078 	J:346132 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IDA		J:97560 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IGI	MGI:109327 	J:158537 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IGI	MGI:1346868 	J:97560 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IGI	MGI:1346870 	J:97560 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IGI	MGI:1926387 	J:158537 	
MGI:1918084	Spag9	sperm associated antigen 9	11		positive regulation of MAPK cascade			IGI	MGI:88355 	J:158537 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		positive regulation of p38MAPK cascade			ISO	Q9NYA1 	J:164563 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		positive regulation of p38MAPK cascade			ISS	Q9NYA1 	J:342587 	
MGI:98282	Spi1	Spi-1 proto-oncogene	2		positive regulation of p38MAPK cascade	is a part of oncogene-induced cell senescence,happens in hematopoietic cell		IDA		J:297324 	
MGI:2150016	Spred1	sprouty protein with EVH-1 domain 1, related sequence	2		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:2142186 MGI:2150016 MGI:2150019 PTN000128438 	J:161428 	
MGI:2150016	Spred1	sprouty protein with EVH-1 domain 1, related sequence	2		negative regulation of ERK1 and ERK2 cascade			IDA		J:230992 	
MGI:2150016	Spred1	sprouty protein with EVH-1 domain 1, related sequence	2		negative regulation of ERK1 and ERK2 cascade			IDA		J:287039 	
MGI:2150016	Spred1	sprouty protein with EVH-1 domain 1, related sequence	2		negative regulation of MAPK cascade			IMP		J:82566 	
MGI:2150016	Spred1	sprouty protein with EVH-1 domain 1, related sequence	2		negative regulation of MAPK cascade			ISO	Q7Z699 	J:164563 	
MGI:2150019	Spred2	sprouty-related EVH1 domain containing 2	11		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:2142186 MGI:2150016 MGI:2150019 PTN000128438 	J:161428 	
MGI:2150019	Spred2	sprouty-related EVH1 domain containing 2	11		negative regulation of ERK1 and ERK2 cascade			IDA		J:287039 	
MGI:2150019	Spred2	sprouty-related EVH1 domain containing 2	11		negative regulation of MAPK cascade			IMP		J:82566 	
MGI:2142186	Spred3	sprouty-related EVH1 domain containing 3	7		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:2142186 MGI:2150016 MGI:2150019 PTN000128438 	J:161428 	
MGI:2142186	Spred3	sprouty-related EVH1 domain containing 3	7		negative regulation of ERK1 and ERK2 cascade			IDA		J:287039 	
MGI:2142186	Spred3	sprouty-related EVH1 domain containing 3	7		negative regulation of MAPK cascade			IMP		J:82566 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		ERK1 and ERK2 cascade	happens in left lung rudiment epithelium,happens in right lung rudiment epithelium		IGI	MGI:1099809 	J:174194 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		ERK1 and ERK2 cascade	happens in right lung rudiment epithelium,happens in left lung rudiment epithelium		IGI	MGI:1345138 	J:174194 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:1345138 MGI:1345139 MGI:1345188 O43597 PTN000961788 	J:161428 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade			IDA		J:287039 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade			IDA		J:73116 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IGI	MGI:1099809 	J:174194 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IGI	MGI:1345138 	J:174194 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of ERK1 and ERK2 cascade	happens in fibroblast of cardiac tissue		IMP		J:144775 	
MGI:1345139	Spry1	sprouty RTK signaling antagonist 1	3		negative regulation of MAP kinase activity			IDA		J:105250 	
MGI:1345138	Spry2	sprouty RTK signaling antagonist 2	14		ERK1 and ERK2 cascade	happens in right lung rudiment epithelium,happens in left lung rudiment epithelium		IGI	MGI:1099809 	J:174194 	
MGI:1345138	Spry2	sprouty RTK signaling antagonist 2	14		ERK1 and ERK2 cascade	happens in right lung rudiment epithelium,happens in left lung rudiment epithelium		IGI	MGI:1345139 	J:174194 	
